query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing,hard_subset_mode,candidate_pool_size
11,UK Garage Neon,Wav2Vec-RAG,Gypsy Jazz,3.7824234055915364,0.4166666666666667,0.25,0.13438129951409797,0.5,0,none,1064
11,UK Garage Neon,FeatureNN-RAG,Techno Industrial Bass,0.12083733458071402,0.7619047619047619,0.75,0.9928780089185174,1.0,0,none,1064
11,UK Garage Neon,CLAP,Jazz Fusion Complex,3.79040858758437,0.4166666666666667,0.25,0.13256635285426355,0.5,0,none,1064
11,UK Garage Neon,PaSST,,,,,,,1,none,1064
11,UK Garage Neon,PANNs,,,,,,,1,none,1064
11,UK Garage Neon,TRR,Contemporary Jazz Velvet,0.5170473976615407,0.3333333333333333,0.1875,0.9412476476937115,0.8333333333333334,0,none,1064
12,Acoustic Sim Natural,Text-RAG,Studio Clean,0.36027427646962845,0.6190476190476191,0.4666666666666667,0.8758097922273465,1.0,0,none,1064
12,Acoustic Sim Natural,Wav2Vec-RAG,Acoustic Sim - Warm Room Take,0.3594509563208867,0.6190476190476191,0.4666666666666667,0.8795895213559096,1.0,0,none,1064
12,Acoustic Sim Natural,FeatureNN-RAG,Acoustic Sim - Natural Body Edit,0.3594509563208867,0.6190476190476191,0.4666666666666667,0.8795895213559096,1.0,0,none,1064
12,Acoustic Sim Natural,CLAP,,,,,,,1,none,1064
12,Acoustic Sim Natural,PaSST,,,,,,,1,none,1064
12,Acoustic Sim Natural,PANNs,,,,,,,1,none,1064
12,Acoustic Sim Natural,TRR,Acoustic Sim - Warm Room Take,0.3594509563208867,0.6190476190476191,0.4666666666666667,0.8795895213559096,1.0,0,none,1064
13,Wah-Wah Rock,Text-RAG,Studio Clean,62.03217958906238,0.46875,0.08333333333333333,0.0013186411160152744,0.3333333333333333,0,none,1064
13,Wah-Wah Rock,Wav2Vec-RAG,Auto-Wah Funk Rhythm,56.1906067009782,0.38461538461538464,0.08333333333333333,0.001083596383942618,0.25,0,none,1064
13,Wah-Wah Rock,FeatureNN-RAG,Auto-Wah Funk - Velvet Groove Version,56.1907513761692,0.46153846153846156,0.08333333333333333,0.0011436434643659348,0.25,0,none,1064
13,Wah-Wah Rock,CLAP,Auto-Wah Funk - Velvet Groove Version,56.1907513761692,0.46153846153846156,0.08333333333333333,0.0011436434643659348,0.25,0,none,1064
13,Wah-Wah Rock,PaSST,,,,,,,1,none,1064
13,Wah-Wah Rock,PANNs,,,,,,,1,none,1064
13,Wah-Wah Rock,TRR,Shimmer Reverb,105.68092169670751,0.4375,0.0,6.355653571608082e-06,0.3333333333333333,0,none,1064
14,Breakbeat Hardcore,Text-RAG,Studio Clean,21.901180791811775,0.21875,0.045454545454545456,0.005041357971704652,0.42857142857142855,0,none,1064
14,Breakbeat Hardcore,Wav2Vec-RAG,Nu Metal 7-String Wrath,23.036602939692184,0.27586206896551724,0.09090909090909091,-0.06940039290385419,0.6,0,none,1064
14,Breakbeat Hardcore,FeatureNN-RAG,Power Metal Epic Doom,23.03544566788921,0.27586206896551724,0.045454545454545456,-0.07195129382959754,0.6,0,none,1064
14,Breakbeat Hardcore,CLAP,VHS Glitch,34.79776525376665,0.21875,0.13636363636363635,0.964667630934261,0.5555555555555556,0,none,1064
14,Breakbeat Hardcore,PaSST,,,,,,,1,none,1064
14,Breakbeat Hardcore,PANNs,,,,,,,1,none,1064
14,Breakbeat Hardcore,TRR,Gabber Hardcore,0.5003340806977782,0.8846153846153846,0.8636363636363636,0.9999479038756282,1.0,0,none,1064
15,Granular Texture Prism,Text-RAG,Granular Texture Void,0.10796407030207075,0.7619047619047619,0.75,0.998872118256598,1.0,0,none,1064
